Time_s   F0_Hz
0.019526   --undefined--
0.027421   --undefined--
0.035316   --undefined--
0.043211   --undefined--
0.051105   --undefined--
0.059000   --undefined--
0.066895   --undefined--
0.074789   --undefined--
0.082684   --undefined--
0.090579   --undefined--
0.098474   --undefined--
0.106368   --undefined--
0.114263   --undefined--
0.122158   --undefined--
0.130053   --undefined--
6.169526   320.334560
6.177421   323.233791
6.185316   327.114478
6.193211   329.798329
6.201105   333.753083
6.209000   340.783194
6.216895   341.929027
6.224789   347.983914
6.232684   352.269720
6.240579   355.269800
6.248474   364.996261
6.256368   367.518883
6.264263   373.778710
6.272158   375.035481
6.280053   377.096663
6.287947   375.078863
6.295842   374.512389
6.303737   376.517406
6.311632   365.846681
6.319526   357.094653
6.327421   363.632480
6.335316   378.007359
6.343211   380.741661
6.351105   375.499463
6.359000   370.810011
6.366895   370.747995
6.374789   371.598941
6.382684   373.570030
6.390579   369.574174
6.398474   371.815398
6.406368   374.534622
6.414263   371.019873
6.422158   360.897281
6.430053   344.070198
6.437947   337.899746
6.445842   337.353346
6.453737   334.157385
6.461632   327.524582
6.469526   325.455789
6.477421   322.938848
6.485316   321.030143
6.493211   319.167755
6.501105   317.772623
6.509000   318.359743
6.516895   317.796719
6.524789   315.853914
6.532684   314.669074
6.540579   314.825622
6.548474   313.238191
6.556368   311.679023
6.564263   311.056878
6.572158   322.872758
6.580053   321.776004
6.587947   314.157903
6.595842   312.255846
6.603737   309.880542
6.611632   311.354845
6.619526   --undefined--
6.627421   --undefined--
6.635316   --undefined--
6.643211   --undefined--
6.651105   --undefined--
6.659000   --undefined--
6.666895   --undefined--
6.674789   --undefined--
6.682684   --undefined--
6.690579   --undefined--
6.698474   --undefined--
6.706368   --undefined--
6.714263   --undefined--
6.722158   --undefined--
6.730053   --undefined--
6.737947   --undefined--
6.745842   --undefined--
6.753737   --undefined--
6.761632   --undefined--
6.769526   --undefined--
6.777421   --undefined--
6.785316   --undefined--
6.793211   --undefined--
6.801105   288.515536
6.809000   288.571942
6.816895   289.833100
6.824789   290.732662
6.832684   291.022874
6.840579   291.164778
6.848474   290.836239
6.856368   290.968224
6.864263   290.515206
6.872158   289.505155
6.880053   289.166802
6.887947   288.800856
6.895842   288.761974
6.903737   289.291285
6.911632   289.750101
6.919526   290.166136
6.927421   290.776720
6.935316   291.504433
6.943211   292.077622
6.951105   292.718085
6.959000   292.163279
6.966895   292.502254
6.974789   293.098997
6.982684   293.020749
6.990579   292.581534
6.998474   292.654836
7.006368   292.931806
7.014263   293.584954
7.022158   294.200919
7.030053   294.394742
7.037947   294.945937
7.045842   294.674017
7.053737   293.839785
7.061632   292.966386
7.069526   291.726199
7.077421   288.261124
7.085316   289.974115
7.093211   293.331131
7.101105   294.615979
7.109000   293.487405
7.116895   291.467992
7.124789   291.933290
7.132684   294.792954
7.140579   294.766417
7.148474   292.113772
7.156368   292.232147
7.164263   288.399739
7.172158   288.058891
7.180053   --undefined--
7.187947   --undefined--
7.195842   --undefined--
7.203737   --undefined--
7.211632   --undefined--
7.219526   --undefined--
7.227421   253.003670
7.235316   254.023227
7.243211   254.444973
7.251105   255.510976
7.259000   255.856562
7.266895   256.807982
7.274789   257.213634
7.282684   258.386557
7.290579   260.380365
7.298474   262.440042
7.306368   262.692399
7.314263   263.666643
7.322158   265.072843
7.330053   264.355408
7.337947   264.311017
7.345842   263.604417
7.353737   263.013349
7.361632   262.928231
7.369526   262.947581
7.377421   263.489146
7.385316   264.236038
7.393211   264.927884
7.401105   264.675650
7.409000   265.194670
7.416895   266.773211
7.424789   267.523399
7.432684   268.213468
7.440579   270.885857
7.448474   271.526469
7.456368   272.123431
7.464263   276.272230
7.472158   281.146801
7.480053   277.374938
7.487947   277.533985
7.495842   280.969859
7.503737   282.787821
7.511632   280.120227
7.519526   280.402270
7.527421   282.651423
7.535316   281.925111
7.543211   281.202968
7.551105   281.085907
7.559000   280.598659
7.566895   280.691640
7.574789   279.714626
7.582684   278.833111
7.590579   279.218447
7.598474   279.966896
7.606368   280.224376
7.614263   278.400548
7.622158   276.338823
7.630053   274.758866
7.637947   271.937509
7.645842   269.938150
7.653737   268.931804
7.661632   268.075519
7.669526   266.786444
7.677421   263.903315
7.685316   251.973986
7.693211   243.189629
7.701105   239.002457
7.709000   231.895959
7.716895   223.893692
7.724789   --undefined--
7.732684   --undefined--
7.740579   --undefined--
7.748474   --undefined--
7.756368   --undefined--
7.764263   --undefined--
7.772158   --undefined--
7.780053   --undefined--
7.787947   --undefined--
7.795842   --undefined--
7.803737   --undefined--
7.811632   --undefined--
